,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,entities.hashtags.5.text,entities.hashtags.6.text,entities.hashtags.7.text,entities.hashtags.8.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
661,,,,,,,,,,0,0,0,Too good Lurking head I Need book,1539203025658
662,,,,,,,,,,0,0,0,mom luv family really enjoy music,1539203025662
663,,,,,,,,,,0,0,0,I like short cute girls little insane,1539203026663
664,,,,,,,,,,0,0,0,need protect costs,1539203026665
665,,,,,,,,,,0,0,0,Teezly good selling controversial shirts lot companies wo nt print think could issue,1539203026658
666,MAGA,SundayFunday,LaareTT45,,,,,,,0,0,0,As I car day I noticed sign The funniest things true MAGA SundayFunday LaareTT,1539203026665
667,,,,,,,,,,0,0,0,Holder nomoreMrNiceGuy wing Democratic Party,1539203026658
668,,,,,,,,,,0,0,0,British twitter see American microwaving water tea,1539203026663
669,TheBacheloretteAU,,,,,,,,,0,0,0,How dare straight biological woman wish involved straight biological man TheBacheloretteAU,1539203026664
670,,,,,,,,,,0,0,0,months away winning Oscar,1539203026664
671,,,,,,,,,,0,0,0,I resources crack something vast Damn major media outlets thei,1539203026662
672,,,,,,,,,,0,0,0,upped Democrats chances taking house Keep fight Please let s place fo,1539203026663
673,,,,,,,,,,0,0,0,That I almost died Situps,1539203026663
675,,,,,,,,,,0,0,0,This I better,1539203026664
676,mma,fighter,,,,,,,,0,0,0,He always wanted smoke mma fighter,1539203026660
677,,,,,,,,,,0,0,0,Retweet would like Considering retweets within I want fund future Please,1539203027659
678,,,,,,,,,,0,0,0,Ralph amp Russo,1539203027660
679,,,,,,,,,,0,0,0,Maryland crab cakes HT I want COOK,1539203027666
681,,,,,,,,,,0,0,0,Wait say stokas I understand mumbles,1539203027665
682,,,,,,,,,,0,0,0,Got better shit worry tbh,1539203027665
683,TheWitcher,,,,,,,,,0,0,0,TheWitcher found Ciri year old Oxfordshirenative Freya Allan play pivotal Princess Cintra,1539203027661
684,,,,,,,,,,0,0,0,accidentally befriending ROTC ppl hard cuz u like ur nice support military industrial complex srry,1539203027658
685,BREAKING,Russia,ISIL,,,,,,,0,0,0,BREAKING Russia Ministry Defense released video amp photographs showing ISIL terrorists attacking headquarters,1539203027661
686,,,,,,,,,,0,0,0,wan na say I incredibly incredibly proud happy aspects amazing t,1539203027665
687,,,,,,,,,,0,0,0,Only Namely Pls,1539203027666
688,,,,,,,,,,0,0,0,Sometimes hard seeing people get relationships make friends easily It even I guarded,1539203027659
689,,,,,,,,,,0,0,0,PREVIEW cr caramelicious,1539203027659
691,,,,,,,,,,0,0,0,The law left desperate save based FALSE allegation RAPE Believe women No thank y,1539203027661
692,Kumbhalgarh,AravalliHills,Rajsamand,Udaipur,Rajasthan,,,,,0,0,0,Kumbhalgarh Mewarfortress westerly range AravalliHills near Rajsamand district Udaipur Rajasthan,1539203027659
693,Jungshooketh,,,,,,,,,0,0,0,I get crazy cause I love bias much Jungshooketh,1539203027657
694,,,,,,,,,,0,0,0,Hillary Clinton says We civility Democrats back control She s nt understand happens whe,1539203027663
695,,,,,,,,,,0,0,0,Will everytime I see Absolute class true legend,1539203027664
696,,,,,,,,,,0,0,0,flood godtvlk available head shop,1539203028658
697,,,,,,,,,,0,0,0,The best answer anger silence,1539203028663
698,,,,,,,,,,0,0,0,Teachers pupils deserve better Prime Minister uses discredited figures cover damage Tory cu,1539203028657
699,,,,,,,,,,0,0,0,Come UKRAINE fuck,1539203028664
700,freeshipping,ootd,contemporaryfashion,indiedesigner,handmade,madeincalifornia,,,,0,0,0,Shop look online freeshipping ootd contemporaryfashion indiedesigner handmade madeincalifornia ba,1539203028658
701,,,,,,,,,,0,0,0,Rt Wan na fuck Are pregnant Miss someone Are hungry Wan na die Needa blunt Can sleep Want tattoo Want t,1539203028666
702,,,,,,,,,,0,0,0,everyone shut pay attention vocals facial expressions,1539203028663
703,,,,,,,,,,0,0,0,youre heart full gold,1539203028660
704,,,,,,,,,,0,0,0,I ALL mental health awareness I gon na read post people supporting likes whe,1539203028662
705,,,,,,,,,,0,0,0,One Turkey s famous opposition journalists Can Dndar tried Turkish court today fled Tu,1539203028664
706,,,,,,,,,,0,0,0,ZED compliancefriendly solution enabling MTOs leverage leading blockchain technology rapidly scale th,1539203027662
707,,,,,,,,,,0,0,0,So learnt life transcends love No matter love want see well happy,1539203029659
708,,,,,,,,,,0,0,0,nothing appreciate mf wants spend time,1539203029659
709,,,,,,,,,,0,0,0,IM GONAN LITERALLY SCREAM,1539203029661
710,,,,,,,,,,0,0,0,CNN It okay bring black person TV call Kanye West token negro NOT okay reformist Muslim,1539203029660
711,,,,,,,,,,0,0,0,You could begin horrible unethical business practices start Then move t,1539203029666
712,,,,,,,,,,0,0,0,You win without me According disgruntled Jimmy Butler finally showed Timberwolves practi,1539203029662
713,,,,,,,,,,0,0,0,David Pope Canberra Times nailed please share,1539203029659
714,,,,,,,,,,0,0,0,Yikes lmao Azealia Banks always right saying black men going run offende,1539203029657
715,,,,,,,,,,0,0,0,Obviously blue part land,1539203029661
716,,,,,,,,,,0,0,0,Meet The Aggies Behind Market,1539203029662
719,,,,,,,,,,0,0,0,AIRPLANE PT BITCH,1539203030657
720,,,,,,,,,,0,0,0,After Being Told To Fix His Teeth Tells Bullies To Fix Your Heart HE IS A HERO EVERY BULLY NEEDS TO,1539203030662
721,,,,,,,,,,0,0,0,Overslept missed bus I Uber work driver young black dude I tip cuz out,1539203030658
722,MAGA,VoteRed,VoteRedToSaveAmerica,,,,,,,0,0,0,Reporting MAGA VoteRed VoteRedToSaveAmerica,1539203030657
723,Weloveyoujungkook,kookmin,,,,,,,,0,0,0,Please nt cry kookie love much Weloveyoujungkook kookmin I m glad jimin h,1539203030664
724,,,,,,,,,,0,0,0,The Best Horror Movies You Never Seen Den Geek,1539203030658
726,,,,,,,,,,0,0,0,We grace blood Jesus what blood goats bulls could offering sin He ent,1539203030666
727,,,,,,,,,,0,0,0,Great message LEAD students Coach Watson head coach competing,1539203030657
728,,,,,,,,,,0,0,0,I always love Cameron Alyssa fuck I man I tweeting,1539203031664
729,,,,,,,,,,0,0,0,I ca nt get,1539203031664
730,WorldMentalHealthDay,BTSLoveMyself,ENDviolence,,,,,,,0,0,0,An important reminder young people around WorldMentalHealthDay BTSLoveMyself ENDviolence,1539203031660
731,,,,,,,,,,0,0,0,Na find shit online free,1539203031662
732,,,,,,,,,,0,0,0,How F annoyin,1539203031659
736,,,,,,,,,,0,0,0,And true exclusives well multiplats Who says game needs new release or,1539203031661
737,,,,,,,,,,0,0,0,THEY PERFORMED BLOOD SWEAT AND TEARS IN LONDON,1539203031659
738,btsfanart,taekook,,,,,,,,0,0,0,He s tae s btsfanart taekook,1539203031661
739,,,,,,,,,,0,0,0,I yikes kind week,1539203031664
740,,,,,,,,,,0,0,0,Breaking Jon Jones vs Alexander Gustafsson set UFC Dec Las Vegas More,1539203031663
741,,,,,,,,,,0,0,0,stop holding grudges people care never know gon na leave world wan na be,1539203031657
742,,,,,,,,,,0,0,0,Amateur Girl Gina Valentina Show At Door For Hard Sex video teen bitch black master,1539203031663
743,,,,,,,,,,0,0,0,fullmute every game,1539203031666
744,,,,,,,,,,0,0,0,Hi guys name Osy Allysyn Audu I m freelance model Help retweet,1539203031665
745,TheApprentice,,,,,,,,,0,0,0,Are black red cushions office TheApprentice available sale,1539203031662
746,,,,,,,,,,0,0,0,need like cups coffe motivation,1539203032665
748,,,,,,,,,,0,0,0,As child adults always told turn drugs offered strangers like shit kind mad man gives aw,1539203032662
749,,,,,,,,,,0,0,0,The Left week Hillary called violence Holder called violence CNN claimed mob violence nt mob,1539203032665
751,,,,,,,,,,0,0,0,Something told night turn save Your lyrics guided light N,1539203032663
753,,,,,,,,,,0,0,0,The Weeknd happy glowing His next album gon na trash,1539203032663
754,,,,,,,,,,0,0,0,Pak Chl Detained Crime watched South Korean TVseries porn films He detained together,1539203032658
755,,,,,,,,,,0,0,0,Jimmy Butler played third string team starters lmao,1539203032665
756,YourVoiceYourView,,,,,,,,,0,0,0,IMAGINE A World Without Racism YourVoiceYourView,1539203032664
757,horror,,,,,,,,,0,0,0,Filling well tonight horror double feature The Wicker Man Don Look Now,1539203032659
758,,,,,,,,,,0,0,0,Yo Global warming much real thing Although may affect us directly right I know fact will,1539203033660
761,,,,,,,,,,0,0,0,s family atmosphere mistress ploppy bit realist,1539203033658
762,,,,,,,,,,0,0,0,You excellent company,1539203033661
763,PSAT,,,,,,,,,0,0,0,When u get separated ur dolphin friends PSAT,1539203033663
764,,,,,,,,,,0,0,0,Sucking fucking banana New video RETWEET I send full clip,1539203033660
765,,,,,,,,,,0,0,0,Today World Mental Health Day Let s talk really feel promote mental wellbeing in,1539203033662
766,,,,,,,,,,0,0,0,I LOVE HIM SO MUCH,1539203033666
767,,,,,,,,,,0,0,0,President Obama took full salary per year taking full pension even though s worth Millions,1539203033661
768,Swingdancers,SanFrancisco,SwingDance,,,,,,,0,0,0,November th Swingdancers Mark Your Calendars SanFrancisco SwingDance Special thanks Keith Azoubel t,1539203033661
769,,,,,,,,,,0,0,0,Nickel Curtain Rod,1539203033663
771,,,,,,,,,,0,0,0,Yo Global warming much real thing Although may affect us directly right I know fact will,1539203034659
772,,,,,,,,,,0,0,0,someone ur crackhead not narrator,1539203034661
775,,,,,,,,,,0,0,0,Why black businesses beg black people support,1539203034658
776,,,,,,,,,,0,0,0,really feel cutest,1539203034666
777,,,,,,,,,,0,0,0,s audio clip right,1539203034660
778,,,,,,,,,,0,0,0,I liked video Child Puts Stack Cash In Shredder ft DavidSoComedy,1539203034659
780,FaithForMayor,topoli,,,,,,,,0,0,0,Imagine lawn tough crime amp easy taxpayers FaithForMayor topoli,1539203034666
781,,,,,,,,,,0,0,0,Do I stick NOT sorority girl much sorority girls stick one cause boy I one,1539203034666
782,WallpaperWednesday,LakeShow,,,,,,,,0,0,0,New WallpaperWednesday because deserve LakeShow,1539203034657
783,,,,,,,,,,0,0,0,Thread mom dressing dog everyday October,1539203034665
784,,,,,,,,,,0,0,0,Alright Taking break Twitter I ve got lot get done,1539203034659
785,,,,,,,,,,0,0,0,Off work try good lol,1539203035666
786,,,,,,,,,,0,0,0,An amazing stop warm heart Africa last week The staff amp children Chipala Primary School filled w enthusiasm,1539203035658
788,,,,,,,,,,0,0,0,Chico Taproom New GloryPizza Port How Haze Your Dragon replacing F,1539203035660
789,,,,,,,,,,0,0,0,CeeLo Green s biggest fan right,1539203035661
790,,,,,,,,,,0,0,0,Trump needs stop stupid ego stroking ralliesdoes even realize negative effects th,1539203035665
791,Splatoon2,NintendoSwitch,,,,,,,,0,0,0,SONIC SPEED Splatoon NintendoSwitch,1539203035660
792,,,,,,,,,,0,0,0,Sometimes worry much people might think forget When trust ou,1539203036658
793,trenchparty,,,,,,,,,0,0,0,stay alive love worth trenchparty,1539203036661
794,,,,,,,,,,0,0,0,History judge us human rights abuses,1539203036663
795,,,,,,,,,,0,0,0,artist culture drawing something thing u draw calling warm u finish warmu,1539203036662
796,,,,,,,,,,0,0,0,I person cries every time listening Youngblood wrong huh,1539203036662
797,,,,,,,,,,0,0,0,I nt even know anymore,1539203036661
798,,,,,,,,,,0,0,0,rting good luck,1539203036658
799,,,,,,,,,,0,0,0,When I nd grade girl class large pack crayons I wanted She asked I would trade soul fo,1539203036657
800,,,,,,,,,,0,0,0,The collab everyone waiting Watch I BeanBoozle Cutest little boys,1539203036660
802,,,,,,,,,,0,0,0,boss acknowledged public loudly asked took care meds like literally im way to,1539203036659
803,,,,,,,,,,0,0,0,Aishwarya Rai also clarified SALMAN NEVER TOUCHED ME media published shit sake TRPs,1539203036660
804,GUESSGirl,AMAs,LoveGUESS,,,,,,,0,0,0,YAS QUEEN Congrats GUESSGirl killin last night s AMAs XO LoveGUESS,1539203036663
805,,,,,,,,,,0,0,0,Sidewalk memorial grandfather Raul Corrales killed stray bullet fired vehicle w,1539203037664
806,,,,,,,,,,0,0,0,im starting kickstarter stop bambi Benefits stopping would would get sent sappho quotes way less,1539203037657
807,,,,,,,,,,0,0,0,Check I added closet Poshmark Ann Taylor Loft Blouse Size Small Petite,1539203037659
808,,,,,,,,,,0,0,0,This brilliant parody song proves s anything scary time men,1539203037664
809,,,,,,,,,,0,0,0,I would issue also soldiers pictured labour politician slating Tories and,1539203037660
810,,,,,,,,,,0,0,0,Woj tweeting like BSO today,1539203037657
812,,,,,,,,,,0,0,0,Oh behaved differently nt falsely accused rape,1539203037663
814,,,,,,,,,,0,0,0,You brainwashed jerk realize,1539203038666
815,,,,,,,,,,0,0,0,No idea walk around thinking never lose something Such odd irrational mentality,1539203038659
816,,,,,,,,,,0,0,0,Michael Florida Panhandles first landfalling Category hurricane record one powerful landfa,1539203038662
817,,,,,,,,,,0,0,0,It absolutely horrific Senator Gardener wife received message Last night Donald Trump called Democrats evil,1539203038659
818,,,,,,,,,,0,0,0,My beautiful home everyone please pray,1539203038661
819,,,,,,,,,,0,0,0,You make dick hard,1539203038658
820,,,,,,,,,,0,0,0,UFC featherweight champion back ways one via,1539203038663
822,,,,,,,,,,0,0,0,love miss u MOST,1539203038665
823,,,,,,,,,,0,0,0,You go wire Pastor account,1539203038666
824,,,,,,,,,,0,0,0,Retweet agree Obama divided America well Trump became president,1539203038665
825,Jaqlynn,hugeboobs,boobs,tits,bboobs,,,,,0,0,0,Busty webcam hugeboobs boobs tits bboobs,1539203038657
826,,,,,,,,,,0,0,0,I nt even click caption babies sitting pretty,1539203039659
827,,,,,,,,,,0,0,0,I think serious case pay attention This kind case happened either on,1539203039664
828,,,,,,,,,,0,0,0,listen I grateful I saw Kim Taehyung real life I also wish I never seen Kim Taehyung real life,1539203039660
829,,,,,,,,,,0,0,0,Power outages surpassed Florida A mph gust recently recorded Marianna Florida Live u,1539203039666
830,,,,,,,,,,0,0,0,IF YOU STILL HAVENT BOUGHT A PAIR OF THOSE BIG ASS BALENCIAGA SHOES IN THIS CLIMATE I APPLAUD YOU,1539203039661
831,,,,,,,,,,0,0,0,I tryna see men eyeshadow dangly earrings rings painted nails Let go cowards,1539203039666
833,,,,,,,,,,0,0,0,There n ggas single single Whoa,1539203039665
834,,,,,,,,,,0,0,0,That awesome I love,1539203039661
835,,,,,,,,,,0,0,0,To mainly black people asks claimed blackness He claim ya claim your,1539203039662
836,,,,,,,,,,0,0,0,Thanks woman telling everything Barry house Croydon I stay three days Was January roo,1539203039657
838,,,,,,,,,,0,0,0,There FOR SURE beauty smoothing happening Pixel camera Holy sharpness,1539203039665
839,IPCC,climatechange,climate,,,,,,,0,0,0,New IPCC climatechange report issues stark warnings costliest year ever weather amp climate disasters in,1539203039666
