,entities.hashtags.0.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
822,,0,0,0,PLEASE PLEASE PLEASE PLEASE Thanks inspiration friends amp,1539200577657
823,,0,0,0,Damn I forgotten GOLDEN GIRLS really went How nothing changed decades,1539200577658
824,,0,0,0,Are today s date re,1539200577661
825,,0,0,0,Hey In short saying twisting arms running paytoplay government Y,1539200577666
826,,0,0,0,AllStar Jimmy Butler participated Minnesota s practice session included verbally challenging teammates coache,1539200578660
827,,0,0,0,posted pic ages go,1539200578657
828,,0,0,0,After Being Told To Fix His Teeth Tells Bullies To Fix Your Heart HE IS A HERO EVERY BULLY NEEDS TO,1539200578662
829,ProjectRunway,0,0,0,ProjectRunway Bravo Karlie Kloss Host Christian Siriano Joins Mentor via,1539200578658
830,,0,0,0,You research care somewhere p,1539200578657
831,,0,0,0,stan Little Mix follow everyone retweets gain new mutuals,1539200578660
832,Giveaway,0,0,0,Enter FANGtastic prizes It s rd Annual HowlOWeen Giveaway Hop,1539200578658
833,Climate,0,0,0,The Intergovernmental Panel Climate Change released blockbuster new report global warming Here thi,1539200578662
834,,0,0,0,Barry one ca nt Thawne spent like years altered timeline,1539200578657
835,,0,0,0,Elected official says illegals voted California Are kidding,1539200578657
836,,0,0,0,Where one get shirt,1539200578658
837,100DaysOfCode,0,0,0,Day amp DaysOfCode freeCodeCamp challenges projects Only project left I get first fcc certific,1539200578660
838,,0,0,0,yeah ur cute u registered vote,1539200578658
839,,0,0,0,If things gets much could always reach friend relative It s okay feel whatever re feeling i,1539200578657
840,,0,0,0,Man I nt heard name Looks like I ll reinstall,1539200578657
841,MAGA,0,0,0,said What loose MAGA MUKGA WalkAway VoteRedToSaveAmerica,1539200578659
842,MyBrstFtiendEverLoveThisGirlSoMuch,0,0,0,MyBrstFtiendEverLoveThisGirlSoMuch Em Burnsey,1539200578663
843,3DaystoJMDay,0,0,0,DaystoJMDay JM s BDay hash tags JiminBornToShine JiminStardustaDay,1539200579664
844,,0,0,0,I liked video Paul Weller Can You Heal Us Holy Man,1539200579659
847,,0,0,0,Missy Elliott ft Nicole Wray amp MC Solaar All N My Grill Video,1539200579665
848,,0,0,0,These hateful people CNN called Kanye West Dumb Negro Token Negro He said Supporting Trump happe,1539200579663
849,,0,0,0,I liked video The HARDEST Puzzle Ever Phone Puzzle Box Level,1539200579658
851,,0,0,0,love timberwolves fan,1539200579663
853,,0,0,0,Move get new controversy,1539200579665
