,entities.hashtags.0.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
553,,0,0,0,Still nt know aliens would interested territorial chimpass selves,1539200497665
555,,0,0,0,When exhausted frustrated angry vengeful sore good remember much Jesus suffered wi,1539200497657
556,,0,0,0,Do need perfect baby shower gift Or perhaps gift sweet little baby You come right place,1539200497665
557,,0,0,0,These hateful people CNN called Kanye West Dumb Negro Token Negro He said Supporting Trump happe,1539200497657
558,,0,0,0,Sending love s never easy nothing say necessarily fix f,1539200497658
559,,0,0,0,How Jimmy Butler walked practice,1539200497663
560,,0,0,0,Days Supreme Court allowed women age group years enter Sabarimala temple Kerala pro,1539200497657
561,,0,0,0,I ll take Chipotle taco fentanyl cheese,1539200497662
562,,0,0,0,am ll still traffic,1539200497659
563,,0,0,0,Eldora dream prelim Friday hurricane sneaks wins,1539200497664
564,,0,0,0,Jon Bones back,1539200497666
565,,0,0,0,GET ME THERE TUCCI,1539200497663
566,,0,0,0,Thank EstherKoukougnon following Twitter,1539200497665
567,,0,0,0,You forgot I choose nezindaba zabantu,1539200497659
568,,0,0,0,FRFS S GIFA Most likely mentioned ticker change soon,1539200497664
569,,0,0,0,Thanks people ve messaged much appreciated So Ponyo illustration ripped three sites,1539200497660
570,FLwx,0,0,0,If I pandhandle mile wide tornado cross interstate FLwx,1539200497664
571,KnightNation,0,0,0,Beautiful day course Good luck JV Golf match KnightNation,1539200498665
572,,0,0,0,Please assume children areare going ultimately cisgender Maybe prom know for,1539200498665
573,,0,0,0,First time watch pay attention Dak leaving pocket early worried pressure behind Second tim,1539200498659
574,,0,0,0,fellas also timelapse vid,1539200498658
575,,0,0,0,I time hate anyone I either love u I care,1539200498664
576,,0,0,0,A MAGA hatwearing person threw fit emergency room today nt want wait see doctor I,1539200498658
577,,0,0,0,Let start streaming party We made two playlists I Did Something Bad listening party Spotify amp Apple,1539200498661
578,,0,0,0,Scott Lang MCU definition hufflepuff,1539200498661
579,,0,0,0,leaving friends function go fuck ex hate,1539200498663
580,,0,0,0,bitches gon wake manic depressive fog fake freckles purple hair w uneven bangs nose pierc,1539200498658
581,Jesus,0,0,0,Me Cries public speaking ca nt know like knows Jesus,1539200498658
582,,0,0,0,first retweets I send code Skull tropper RETWEET FOLLOW ME Comment syst,1539200499661
583,,0,0,0,Teacher You want drop zeros right Me,1539200499661
584,,0,0,0,Being adult worst,1539200499661
585,,0,0,0,wow stranger trying start beef w fame like,1539200499660
586,,0,0,0,Saul I really like Is keep watching Story wise lot going interests Every sce,1539200499660
587,,0,0,0,BREAKING Man United sign million superstar La Liga WOW,1539200499658
588,,0,0,0,College Column Dwayne Haskins playing way toward top NFL draft boards firstye,1539200499657
590,,0,0,0,I liked video Mirillis Action Full Lifetime Serial Key Latest Version Download,1539200499666
591,,0,0,0,many many erratics various explanations glacier melted superduper quick not,1539200499666
592,TakiTaki,0,0,0,Great slayer TakiTaki,1539200499664
593,,0,0,0,Has anyone used either watercolor I like attempt watercolor thing week,1539200499666
594,,0,0,0,Liking tweets smart way catch attention I see idc You personally dm Ima still d,1539200500658
595,,0,0,0,Might fuck around make YouTube,1539200500658
596,,0,0,0,got damn ocean crashed,1539200500663
597,,0,0,0,I thought d like Board Pinterest,1539200500661
598,,0,0,0,Intel INTC market alert week low,1539200500664
601,LatestComments,0,0,0,How Hurricane Michael affect people s homes LatestComments,1539200500657
602,Mexico,0,0,0,A look houses Mexico Beach Florida look like right This follow previous clip posted They,1539200500666
603,,0,0,0,Stupidest tweet I ever seen Comments gold though,1539200500661
604,,0,0,0,sounds good definitely good ways save money vanc,1539200500664
605,,0,0,0,No one want buy coffee mate,1539200500657
606,venom,0,0,0,This vine thing I could think throughout entire movie venom fanart,1539200500666
607,,0,0,0,I got ta adult shit rest life,1539200500665
608,,0,0,0,Created whole new playlist add Just Weekend,1539200500660
609,Lederhosen,0,0,0,Just Pinned Halloween Costume Ideas Lederhosen Morphsuit Costumes Big Selection Of Styles For Halloween Scary Costume,1539200500662
610,,0,0,0,She s absolutely right The rape accusation husband corroborated witnesses found victim crying,1539200500664
611,,0,0,0,When toxic people leave life Think like trash taking Just say thank Move,1539200501663
612,BlackCat,0,0,0,ELEONOR Gorgeous healthy BlackCatgrown kitten tolerates petting She scared accWants family life MUST,1539200501666
614,,0,0,0,I waiting honestly,1539200501663
