,entities.hashtags.0.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
793,,0,0,0,also emailed important guy shit tuition benefits said i apologies instead i apologize bitch illiterate,1539199676659
794,,0,0,0,That s Suicide,1539199676660
795,,0,0,0,LOLOL kk I fr lol class,1539199676662
796,,0,0,0,Sobh Arezo EP Part via,1539199676659
797,,0,0,0,Discuss would set investigation promotes problemsolving stages,1539199676664
798,ยืมเมจforsex,0,0,0,Rt sexphone forsex,1539199676660
799,,0,0,0,One Direction films hour live stream amp spend every waking hour never leaving one another s,1539199676658
800,,0,0,0,We company specialise making weddingpartycorporate eventbusiness meeting little bit magical Mid,1539199676657
801,,0,0,0,That flier ring totally screwed,1539199676666
802,,0,0,0,Joe Rogan Experience Elon Musk via,1539199676660
803,,0,0,0,I m almost ashamed British,1539199676663
804,GTIN,0,0,0,GTIN reuse ends December In infographic explain benefits stopping GTIN reuse be,1539199676659
805,,0,0,0,If willpower viable treatment mental illness I guarantee would,1539199676664
806,HappyHenryDay,0,0,0,Happy birthday talented Henry HappyHenryDay,1539199676665
807,,0,0,0,confirmed cases states far Now Pittsburgh,1539199676658
808,,0,0,0,bust bust open real one,1539199676660
809,,0,0,0,Be kind amp abuse spouse Lack kindness source marital conflicts amp cause divorces Anger,1539199677659
810,,0,0,0,Hearing Thomas Davis today first time since return game suspension More,1539199677659
811,,0,0,0,The latest Qazzoo Real Estate Leads Today,1539199677665
812,,0,0,0,Strength grows moments think go keep going anyway,1539199677664
813,,0,0,0,Podcast Why Trump owning midterms uproar HIllary s civility comments Bloomberg s nonexistent run Inte,1539199677663
814,WWESupercard,0,0,0,Hey guys I nt play WWESupercard spare copy WWEK Deluxe Edition I m giveaway,1539199677658
815,,0,0,0,If got another bitch feeling I feeling leave alone,1539199677664
816,,0,0,0,Tinashe talented doubt selling records keeps bills paid RCA know yall want o,1539199677666
817,,0,0,0,AP Sen Mitch McConnell warning Democrats think carefully presidential harassment win majority of,1539199677664
818,,0,0,0,looks like room people deal consequences destroying planet,1539199677660
819,,0,0,0,The Trump curse strikes,1539199677659
820,WCW,0,0,0,WCW heating thanks girl Olivia Culpo,1539199677662
822,,0,0,0,Hard work pays students receive AP Capstone Diplomas,1539199677664
824,,0,0,0,Here s Jungkook flashing abs entire baseball stadium,1539199678662
825,,0,0,0,My dawg fire Bluetooth fam Wasn sure pullin hoes waiting call old,1539199678661
826,,0,0,0,searching real love bts super rich kids frank ocean part,1539199678660
827,,0,0,0,Shep air afternoon hurricane He glory hoping cnn msnbc offer him,1539199678659
830,,0,0,0,feel like jonah beck underrated character truly offers like ik lot people see th,1539199678660
831,,0,0,0,Never thought I say Twinning HEAD TOE one hahaha,1539199678658
833,DKGANGLIT,0,0,0,We made million subscribers DKGANGLIT DKGANGSTRONG,1539199679660
834,,0,0,0,missing bf makes diff type saddddd,1539199679661
835,,0,0,0,Incredible Labour MP Angela Smith opedding party s policy nationalisation She fails mention,1539199679660
836,,0,0,0,If use land productively import bill would reduced High demand foreign currency partly fuelled th,1539199679659
837,,0,0,0,cut part go swearing political rampage,1539199679660
838,,0,0,0,The Perm Sec MoD I get well But I afraid I tell evidence select committee today,1539199679659
839,,0,0,0,She purge eating na,1539199679659
840,,0,0,0,Blunts Phones Cards Condoms Change Keys U name,1539199679665
841,,0,0,0,currently going london give jungkookie hug,1539199679665
842,,0,0,0,The doctor clip President Trump signing drug pricing bill Of course wi nt hear,1539199679659
844,,0,0,0,You actually fool,1539199679666
845,,0,0,0,The left s threatening civil war My son s Army Ranger amp sharp shooter Even wounded kick ass My nephew s M,1539199679662
